file_path,angle,channel,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,time,block,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.corr,pretest_response.rt,pretest_response.duration,training.started,text.started,key_resp.started,training.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,two,Two,0.02471562500431901,0.025443582999287173,,,,,,,,,,,,,,,,,,,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
,,,,,,,,,,,,,,0.025472291999903973,0.04552608300582506,2.2286523330039927,space,2.1801110840024194,None,,,,,,,,,,,,,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,0,0,0,2,2.2816309170011664,,,,,,,,,,,,2.254715375005617,pre_test,2.2816309170011664,2.7385552496673577,2.775967417001084,3.2313746670042747,3.2313746670042747,5.407575042001554,x,1,2.1702537499950267,None,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,0,1,1,0,5.421721833001357,,,,,,,,,,,,5.408405458001653,pre_test,5.421721833001357,5.911677916669093,5.910311542000272,6.404923292000603,6.404923292000603,6.7401363329991,v,0,0.32927966699935496,None,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,0,2,2,3,6.751115625003877,,,,,,,,,,,,6.740772417004337,pre_test,6.751115625003877,7.246372041667443,7.242711250000866,7.738744500005851,7.738744500005851,7.946830000000773,c,0,0.20099191700137453,None,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,0,3,3,4,7.961426292000397,,,,,,,,,,,,7.947379917000944,pre_test,7.961426292000397,8.44749712467116,8.455037083003845,8.947392917005345,8.947392917005345,9.145960333000403,z,0,0.1930952080001589,None,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,0,4,4,1,9.160656874999404,,,,,,,,,,,,9.146470416999364,pre_test,9.160656874999404,9.645773166670795,9.65530816699902,10.14476229200227,10.14476229200227,10.345921083004214,v,0,0.19696591600222746,None,,,,,,,,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34630108300189,10.35470958299993,10.35470958299993,12.178718041999673,space,1.8187277089964482,None,313714,001,2024-12-03_20h10.04.041,experiment,2024.1.5,None,2024-12-03 20h10.17.449143 +0530,
