file_path,angle,channel,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.corr,pretest_response.rt,pretest_response.duration,training.started,text.started,key_resp.started,training.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training_block.started,fixation_2.started,sound_3.started,fixation_2.stopped,image_3.started,training_response.started,training_block.stopped,training_response.keys,training_response.corr,training_response.rt,training_response.duration,feedback.started,text_2.started,image_4.started,feedback.stopped,Test_Instructions.started,key_instruct_2.started,Test_Instructions.stopped,key_instruct_2.keys,key_instruct_2.rt,key_instruct_2.duration,forced_break.started,text_countdown.started,forced_break.stopped,post_test.started,fixation_3.started,sound_4.started,fixation_3.stopped,image_5.started,pretest_response_2.started,post_test.stopped,pretest_response_2.keys,pretest_response_2.corr,pretest_response_2.rt,pretest_response_2.duration,thank_you.started,text_3.started,text_3.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,0,3,3,4,103.54065641600027,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5294247080019,103.54065641600027,104.03006279166972,104.0304427910014,104.52603529100452,104.52603529100452,104.81086183300067,v,0,0.2788732920016628,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,0,4,4,1,104.82310241600499,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.81155416600086,104.82310241600499,105.31450537466687,105.31608650000271,105.80809170800057,105.80809170800057,106.09462058300414,c,0,0.2808497920050286,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,1,0,5,4,106.1051628330024,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.09597595800005,106.1051628330024,106.60035870766684,106.59769262500049,107.09153387500555,107.09153387500555,108.1683185830043,b,0,1.0733522919981624,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,1,1,6,2,108.17869612500363,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.16894325000612,108.17869612500363,108.67565887466868,108.67567920800502,109.16761333300383,109.16761333300383,110.00972016600281,x,1,0.8342310410007485,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,1,2,7,3,110.02040016600222,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.01092908300052,110.02040016600222,110.517345707671,110.51492766600131,111.00888166600635,111.00888166600635,111.51794095800142,v,1,0.505433834005089,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,1,3,8,1,111.52824408300512,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.51863320800476,111.52824408300512,112.02624129166749,112.02468583300652,112.51779508300388,112.51779508300388,113.40916954100248,z,0,0.8865641660013353,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,1,4,9,0,113.4187990000064,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.40981083299994,113.4187990000064,113.91633724967348,113.91500833300233,114.40095912499964,114.40095912499964,114.67979483300587,v,0,0.27577158300118754,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,2,0,10,4,114.68997279100586,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6804865410013,114.68997279100586,115.18259199966657,115.18216825000127,115.67585662500642,115.67585662500642,115.97715670800244,b,0,0.2915800830014632,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,2,1,11,3,115.98750720800308,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.97830541599978,115.98750720800308,116.48434983267022,116.48220120800397,116.97502825000265,116.97502825000265,117.27733116600575,v,1,0.29351141700317385,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,2,2,12,1,117.28830491600093,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.2785522080012,117.28830491600093,117.78063837466858,117.78092004100472,118.27626462500484,118.27626462500484,118.55109204100154,c,0,0.27208499999687774,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,2,3,13,0,118.57612420800433,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.55168233300355,118.57612420800433,119.05946074967166,119.0764039160058,119.54165375000593,119.54165375000593,119.8018321250056,z,1,0.25763849999930244,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,2,4,14,2,119.81163316600578,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8024546250017,119.81163316600578,120.30935920767321,120.30965100000321,120.80165695800679,120.80165695800679,120.96897945800447,c,0,0.1634449159973883,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,3,0,15,0,120.97883212500165,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.96957758300414,120.97883212500165,121.47504824967133,121.47606749999977,121.96808158299973,121.96808158299973,122.2042629580028,v,0,0.2249097919993801,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,3,1,16,1,122.21220495800662,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.20486675000575,122.21220495800662,122.7085069996722,122.70974958300212,123.20161091600312,123.20161091600312,123.33505312500347,v,0,0.12962970899388893,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,3,2,17,2,123.35674116600421,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.33571025000128,123.35674116600421,123.84183858267012,123.85006470799999,124.33511729100428,124.33511729100428,124.51204754100036,v,0,0.16981991700595245,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,3,3,18,4,124.52186316600273,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5127286660063,124.52186316600273,125.01764762466725,125.01485470800253,125.50946375000058,125.50946375000058,125.62775916600367,x,0,0.10650804200122366,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,3,4,19,3,125.63545395800611,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.62838420800108,125.63545395800611,126.13340020767306,126.13319025000237,126.62537808300112,126.62537808300112,126.74317845800397,z,0,0.11218908299633767,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,4,0,20,1,126.75270679100504,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.7437476250052,126.75270679100504,127.2493708746663,127.25028891600232,127.73448325000209,127.73448325000209,129.98553404100676,c,0,2.2487262089998694,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,4,1,21,4,129.99656929100456,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.98616591600148,129.99656929100456,130.49228104167221,130.49307670800044,130.9855484580039,130.9855484580039,131.21219233300508,x,0,0.22414170800038846,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,4,2,22,0,131.22204837500612,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.21283966600458,131.22204837500612,131.71598649966862,131.71673875000124,132.20960366600048,132.20960366600048,132.42000350000308,x,0,0.2071883339958731,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,4,3,23,2,132.43040687500616,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.420623375001,132.43040687500616,132.9253672496673,132.92609162500594,133.41890783300187,133.41890783300187,133.667910958,x,1,0.24299933300062548,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,4,4,24,3,133.6930602499997,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.66850200000044,133.6930602499997,134.1678434576718,134.18138845800422,134.66883137500554,134.66883137500554,134.86899079100112,z,0,0.19196241600002395,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,5,0,25,0,134.87914558299963,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.86960387500585,134.87914558299963,135.37653566666657,135.37667195800168,135.86859675000596,135.86859675000596,136.0675035000022,x,0,0.19347104199550813,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,5,1,26,4,136.07782720800606,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.06809916600469,136.07782720800606,136.57657262467208,136.5765633330011,137.0686248330021,137.0686248330021,137.26956870800495,c,1,0.19929287500417558,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,5,2,27,3,137.27993275000335,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.27017891600553,137.27993275000335,137.77639470767124,137.77647941600299,138.26934391600662,138.26934391600662,138.33581366600265,v,1,0.06201083299674792,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,5,3,28,2,138.34621958299977,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3364813750013,138.34621958299977,138.838558416672,138.84332683300454,139.33549341600155,139.33549341600155,139.48677545800456,c,0,0.14384612499998184,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,5,4,29,1,139.49947966600303,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.48744070800603,139.49947966600303,139.99229641667287,139.993310458005,140.4859926660065,140.4859926660065,140.8865436250053,x,0,0.39155154200125253,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,6,0,30,1,140.89699145800114,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.88719570800458,140.89699145800114,141.39248158267245,141.3934795830064,141.88438187500287,141.88438187500287,142.08585091600253,c,0,0.19789999999920838,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,6,1,31,4,142.09597466600098,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.08647650000057,142.09597466600098,142.59240220766904,142.59349420800572,143.08565787500265,143.08565787500265,143.33474575000582,c,1,0.24624216700613033,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,6,2,32,2,143.3603187080007,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3353393330035,143.3603187080007,143.8434593326713,143.84831233300065,144.3256212080014,144.3256212080014,144.47278645800543,v,0,0.1354487920034444,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,6,3,33,3,144.48093979100668,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.4734041660049,144.48093979100668,144.97581954166915,144.97711170800176,145.46876933300518,145.46876933300518,145.70352212500438,v,1,0.22960137499467237,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,6,4,34,0,145.71402575000684,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.70417058300518,145.71402575000684,146.2090873746677,146.21018187500158,146.70258395800192,146.70258395800192,147.0201940410043,b,0,0.30979800000204705,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,7,0,35,4,147.02982283300662,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.02078991600138,147.02982283300662,147.52682691666658,147.52709375000268,148.01743158300087,148.01743158300087,149.43351979100407,c,1,1.410447333000775,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,7,1,36,0,149.44396954100375,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.43412616600108,149.44396954100375,149.943633916668,149.93386754100356,150.43604879100167,150.43604879100167,150.5782517500047,x,0,0.13296037500549573,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,7,2,37,1,150.5881958750033,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.57884212500358,150.5881958750033,151.0843601246709,151.08279212500202,151.57729854100035,151.57729854100035,153.77955841600487,z,0,2.1972933750002994,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,7,3,38,2,153.79033745800552,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.78047937500378,153.79033745800552,154.28494620766676,154.28106662500068,154.77625350000017,154.77625350000017,155.65332279100403,c,0,0.8721114170039073,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,7,4,39,3,155.66329220800253,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6539329580046,155.66329220800253,156.160288416668,156.16048070800025,156.65196000000287,156.65196000000287,156.77267958300217,v,1,0.11034091699548298,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
