sound_file_name,Angle,Channel,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.rt,pretest_response.duration,training.started,text.started,text.stopped,training.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.012023875000522821,0.013279958000566694,,,,,,,,,,,,,,,,,,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
,,,,,,,,,,,,,,,,,,,0.013307082999745035,0.02831424999931187,0.8173906669999269,space,0.7540813750001689,None,,,,,,,,,,,,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_30_right.wav,30,Right,0,0,0,3,,,,,,,,,0.8542484999998123,,,,,,,,,,0.8259784580004634,pre_test,0.8542484999998123,1.3245459586671737,1.347830291999344,1.8187055830003374,1.8187055830003374,3.304165916999409,v,1.4729281250001804,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_0_left.wav,0,Left,0,1,1,4,,,,,,,,,3.3136851670005854,,,,,,,,,,3.3048534999998083,pre_test,3.3136851670005854,3.807500916666201,3.8080311249996157,4.29875337500016,4.29875337500016,4.685655291999865,c,0.37918391700077336,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_pure_tone_0_left.wav,0,Left,0,2,2,10,,,,,,,,,4.696818500000518,,,,,,,,,,4.6860751250005706,pre_test,4.696818500000518,5.191700208666831,5.191622083000766,5.683104749999984,5.683104749999984,5.9172022080001625,x,0.22561012500045763,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_pure_tone_90_right.wav,90,Right,0,3,3,7,,,,,,,,,5.9284815000009985,,,,,,,,,,5.917631583000912,pre_test,5.9284815000009985,6.42427262466687,6.424738375000743,6.915926749999926,6.915926749999926,7.101529583000229,z,0.17706283400002576,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_pure_tone_30_left.wav,30,Left,0,4,4,8,,,,,,,,,7.11289137499989,,,,,,,,,,7.101980499999627,pre_test,7.11289137499989,7.607624499665932,7.608018375000029,8.10051120800017,8.10051120800017,8.200397582999358,c,0.09614587499891059,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_30_left.wav,30,Left,0,5,5,2,,,,,,,,,8.211490166999283,,,,,,,,,,8.20081612499962,pre_test,8.211490166999283,8.707576791666968,8.708006458000455,9.199733875000675,9.199733875000675,9.260154083000089,v,0.053384541999548674,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_pure_tone_30_right.wav,30,Right,0,6,6,9,,,,,,,,,9.272606582999288,,,,,,,,,,9.261042207999708,pre_test,9.272606582999288,9.765779291667302,9.764389333000508,10.257538083000327,10.257538083000327,10.426674083000762,c,0.1644139579984767,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_0_right.wav,0,Right,0,7,7,5,,,,,,,,,10.439132875000723,,,,,,,,,,10.42762833300003,pre_test,10.439132875000723,10.930704874667088,10.929933499999606,11.424567792000744,11.424567792000744,11.634447333000935,x,0.20147104200077592,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_90_left.wav,90,Left,0,8,8,0,,,,,,,,,11.645674375000453,,,,,,,,,,11.63487695799995,pre_test,11.645674375000453,12.14189166666644,12.141526249999515,12.633419125000728,12.633419125000728,19.70324149999942,z,7.058593707999535,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_pure_tone_90_left.wav,90,Left,0,9,9,6,,,,,,,,,19.712641707999865,,,,,,,,,,19.703682082999876,pre_test,19.712641707999865,20.207992666666783,20.208717957999397,20.700463667000804,20.700463667000804,24.451676958000462,b,3.7437266249999084,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
final_white_noise_90_right.wav,90,Right,0,10,10,1,,,,,,,,,24.463102583000364,,,,,,,,,,24.452147207999587,pre_test,24.463102583000364,24.958157083667416,24.958783374999257,25.450519292000536,25.450519292000536,25.793658417000188,b,0.33492924999882234,None,,,,,adnbnf,001,2024-11-17_14h16.21.669,experiment,2024.1.5,None,2024-11-17 14h16.33.240550 +0530,
