file_path,angle,channel,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.corr,pretest_response.rt,pretest_response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.022501916995679494,0.023420416997396387,,,,,,,,,,,,,,,,,,,979548,001,2024-12-03_18h12.04.229,experiment,2024.1.5,None,2024-12-03 18h12.18.284654 +0530,
,,,,,,,,,,,,0.023449124993931036,0.03665779199945973,0.8602685419973568,space,0.7926533749996452,None,,,,,,,,,,,,,979548,001,2024-12-03_18h12.04.229,experiment,2024.1.5,None,2024-12-03 18h12.18.284654 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,0,0,0,0,0.9346636669943109,,,,,,,,,,0.8868087919981917,pre_test,0.9346636669943109,1.362088249665491,1.4295982919938979,1.8564542919993983,1.8564542919993983,13.872069499993813,b,0,12.012396291996993,None,979548,001,2024-12-03_18h12.04.229,experiment,2024.1.5,None,2024-12-03 18h12.18.284654 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,0,1,1,1,13.885467582993442,,,,,,,,,,13.87300491699716,pre_test,13.885467582993442,14.380149208660685,14.378828791996057,14.87183629199717,14.87183629199717,15.14004733299953,v,0,0.2595677909994265,None,979548,001,2024-12-03_18h12.04.229,experiment,2024.1.5,None,2024-12-03 18h12.18.284654 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,0,2,2,2,15.152666166999552,,,,,,,,,,15.140708332997747,pre_test,15.152666166999552,15.645494083666806,15.646586999995634,16.138503207999747,16.138503207999747,20.857278874995245,v,0,4.709790375003649,None,979548,001,2024-12-03_18h12.04.229,experiment,2024.1.5,None,2024-12-03 18h12.18.284654 +0530,
,,,,,,,,20.880770874995505,,,,,,,,,,20.857922499999404,pre_test,20.880770874995505,21.362419791661765,21.380006124993088,21.855116791994078,21.855116791994078,,,,,,,,,,,,,
