sound_file_name,Angle,Channel,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.rt,pretest_response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.013893958001062856,0.014738500000021304,,,,,,,,,,,,,,,,,,participant01,001,2024-11-17_14h24.00.726,experiment,2024.1.5,None,2024-11-17 14h24.12.165436 +0530,
,,,,,,,,,,,0.014764499999728287,0.027843541000038385,4.389928250000594,space,4.330071499998667,None,,,,,,,,,,,,participant01,001,2024-11-17_14h24.00.726,experiment,2024.1.5,None,2024-11-17 14h24.12.165436 +0530,
final_pure_tone_30_right.wav,30,Right,0,0,0,9,4.430134083000667,,,,,,,,,,4.401952291000271,pre_test,4.430134083000667,4.896379957667038,4.919996582999374,5.3909934160001285,5.3909934160001285,63.10010604099989,c,57.700889417001235,None,participant01,001,2024-11-17_14h24.00.726,experiment,2024.1.5,None,2024-11-17 14h24.12.165436 +0530,
final_white_noise_90_left.wav,90,Left,0,1,1,0,63.112793291000344,,,,,,,,,,63.10138449999977,pre_test,63.112793291000344,63.60666620766666,63.60518341600073,64.09824149999986,64.09824149999986,75.35031170799994,x,11.241169957998864,None,participant01,001,2024-11-17_14h24.00.726,experiment,2024.1.5,None,2024-11-17 14h24.12.165436 +0530,
,,,,,,,75.36228370800018,,,,,,,,,,75.35098112500054,pre_test,75.36228370800018,75.85706162466728,75.85531683299996,76.34909287499977,76.34909287499977,,,,,,,,,,,,
